average_stars,fans,number_of_friends,numberOfReviews,averageSentiment,averageStars,funnyVotes,usefulVotes,coolVotes
3.57,0,1,1,0.374107142857,5,0,0,0
3.43,24,68,2,-0.0362244897959,3,2,1,1
4.5,0,1,2,0.75,4,1,0,0
4.0,0,7,1,0.19395313681,3,0,0,0
4.37,1,6,4,0.217427257519,4,0,0,0
3.0,0,0,1,0.0922836661546,3,2,2,0
3.46,0,2,1,0.360833333333,5,0,0,0
2.0,0,0,1,0.5,2,0,0,0
3.0,0,0,1,0.00112903225806,1,0,0,0
5.0,0,0,1,0.240909090909,5,0,0,0
4.5,0,1,3,0.351763476603,4,0,1,0
4.19,4,10,6,0.278635812211,4,0,0,0
4.0,0,1,1,0.65625,4,0,0,0
1.0,0,0,1,0.0,1,0,0,0
1.0,0,0,1,-0.375,1,0,0,0
5.0,0,4,1,0.293333333333,5,1,1,2
4.25,0,0,3,0.194722222222,4,0,0,0
3.4,0,1,1,0.0809595959596,2,1,0,0
3.5,0,2,2,0.191489547038,3,0,2,1
4.21,0,2,1,0.213345864662,5,0,0,0
1.0,0,0,1,0.111111111111,1,1,1,0
4.25,0,3,1,0.280672348485,5,0,0,0
4.0,0,0,1,0.468571428571,4,0,0,0
3.92,0,0,1,0.211302083333,4,0,0,0
3.0,0,1,3,0.233396464646,3,0,0,0
4.75,0,0,2,0.260606060606,4,0,1,0
3.0,0,0,5,0.187846320346,3,0,0,0
3.98,9,29,113,0.254312177472,3,0,1,0
2.25,0,0,1,0.125,1,1,1,1
5.0,0,4,1,0.133862433862,5,0,0,0
4.0,1,4,4,0.547916666667,4,0,0,0
3.53,3,6,9,0.444193917067,3,0,0,0
3.55,1,7,38,0.205787352969,3,0,1,0
3.9,0,0,1,0.176851851852,5,0,0,0
2.13,0,0,5,0.131636904762,1,0,0,0
3.0,0,0,3,0.482777777778,3,1,0,0
3.5,0,0,1,0.0926686507937,2,0,0,0
4.0,3,39,11,0.193152963388,4,0,1,0
4.18,0,11,14,0.244160500816,3,0,0,0
4.05,2,1,2,0.167324561404,4,0,0,0
2.45,0,0,5,0.171643853051,3,0,0,0
4.24,0,5,13,0.166726563967,3,0,2,1
5.0,0,0,1,0.741666666667,5,0,0,0
4.5,0,0,1,0.204166666667,4,0,0,0
3.33,0,0,1,0.306818181818,5,0,0,0
3.19,0,0,2,0.0703540737644,3,0,0,0
4.33,0,0,1,0.232614379085,5,0,0,0
4.0,0,10,2,0.259166666667,4,0,0,0
5.0,1,22,1,0.121861471861,5,0,0,0
1.0,0,0,1,0.0875,1,0,1,0
4.29,0,1,7,0.280244064798,4,0,0,0
5.0,0,0,1,0.1858815427,5,0,0,0
1.0,0,0,1,-0.0428571428571,1,0,0,0
3.92,11,17,16,0.203093495113,3,0,1,0
3.0,0,0,2,0.290873015873,4,0,0,0
3.61,73,207,2,0.188226553166,3,5,2,3
5.0,0,0,1,0.45,5,0,0,0
4.57,0,3,1,0.198695395514,5,0,1,0
3.52,11,10,8,0.354083858061,3,0,0,0
1.0,0,3,1,0.00946428571429,1,0,0,0
2.91,0,0,1,-0.255555555556,1,0,7,0
5.0,0,0,1,0.357142857143,5,0,2,1
4.0,0,0,1,0.287272727273,5,0,0,0
3.12,0,0,26,0.234334011722,3,0,0,0
3.11,0,2,2,0.0306857638889,3,0,0,0
4.5,0,3,3,0.142222222222,3,1,0,0
4.0,0,1,1,0.625,4,0,0,0
3.78,2,25,3,0.138110983787,2,0,0,0
4.62,1,0,4,0.253120340308,4,0,0,0
5.0,0,0,2,0.402156986532,5,0,0,0
3.36,10,13,1,0.0530303030303,1,0,0,0
4.47,0,0,7,0.311359126984,4,0,0,0
3.59,0,2,4,0.31602857429,3,0,1,0
1.0,0,0,1,0.0102564102564,1,1,1,0
1.0,0,0,1,0.0590579983069,1,0,0,0
4.01,3,4,5,0.265201323104,4,0,0,0
4.5,0,0,1,0.232328431373,5,1,1,1
5.0,0,9,1,0.413402457757,5,0,0,0
4.33,0,14,6,0.33288486552,4,0,1,0
5.0,0,0,2,0.334345238095,5,0,1,0
3.4,0,1,1,-0.4375,1,0,0,0
3.98,1,27,1,0.315562397373,3,3,2,1
4.5,0,0,2,0.572916666667,4,0,0,0
5.0,0,6,1,0.339027777778,5,0,0,0
5.0,0,1,2,0.168115079365,5,0,0,0
3.38,0,1,2,0.4125,4,0,0,0
4.74,0,0,2,0.341458333333,3,0,0,0
4.12,0,1,5,0.251228427343,3,0,0,0
4.12,0,0,6,0.249427074983,3,0,0,0
4.67,0,0,1,0.4375,5,0,0,0
3.73,0,0,1,0.433333333333,5,0,0,0
3.75,1,0,2,0.183489969852,3,0,0,0
3.29,0,0,1,0.1984375,4,0,0,0
3.23,0,13,24,0.099468003504,3,0,2,0
3.17,0,0,1,0.7125,5,0,0,0
2.33,0,1,1,-0.35,1,0,0,0
5.0,0,0,1,0.460714285714,5,0,0,0
1.33,0,0,1,-0.118333333333,1,1,0,0
5.0,0,0,2,0.394633838384,5,0,0,0
3.72,0,0,2,0.52875,5,0,1,1
3.0,0,0,2,0.224256737952,3,0,1,0
3.0,0,1,3,0.113593073593,3,0,1,0
1.0,0,3,1,-0.01,1,0,0,0
3.18,0,1,1,0.109332386364,1,1,0,0
5.0,0,2,1,0.14786525974,5,0,0,0
4.25,0,0,3,0.19873746142,4,0,0,0
5.0,0,0,1,0.218353174603,5,0,0,0
2.0,0,0,1,-0.4,3,0,0,0
3.33,0,0,3,0.250154320988,3,0,0,0
4.0,0,0,1,0.266666666667,5,0,0,0
5.0,0,0,1,0.281818181818,5,0,0,0
3.38,0,0,1,0.0021412037037,1,0,2,0
4.33,0,0,3,0.361574074074,4,0,0,0
3.75,0,9,4,0.512791666667,3,0,0,0
2.0,0,0,1,0.00388888888889,2,0,0,0
3.04,0,0,1,0.114705882353,2,0,0,0
4.23,0,2,6,0.356504178692,3,0,0,0
4.5,1,3,3,0.251773388648,5,0,1,0
4.07,1,0,1,0.593333333333,4,0,0,0
3.29,0,3,1,0.169294871795,4,0,1,1
3.83,0,0,1,0.533630952381,5,0,1,0
2.33,0,5,1,-0.0735243055556,5,0,0,1
5.0,0,1,1,0.232939147573,5,0,1,1
4.38,0,6,8,0.273669169372,4,0,0,0
4.5,0,0,2,0.286704796411,4,0,0,0
3.69,1,5,4,0.343996212121,3,0,0,0
4.2,0,1,5,0.444224837662,4,0,0,0
3.48,1,13,4,0.204905146936,3,0,0,0
3.64,10,10,1,0.242009803922,4,1,0,1
4.15,0,3,2,0.33505952381,4,1,1,1
3.24,0,14,11,0.167404671639,3,0,0,0
3.94,0,0,1,0.503125,5,0,0,0
2.87,0,0,1,-0.375,1,0,0,0
4.37,0,14,12,0.308696860057,4,0,0,0
4.13,1,17,2,0.406535163865,5,0,0,0
3.17,0,0,1,0.0857142857143,1,0,0,0
4.0,0,0,4,0.530959911616,4,0,0,0
4.67,0,0,1,0.533333333333,5,0,0,0
4.4,8,0,1,0.0570512820513,5,0,0,0
4.0,1,3,7,0.274325396825,3,0,0,0
3.89,0,0,2,0.288045634921,3,0,1,0
3.0,0,0,1,-0.0621212121212,1,0,4,0
2.5,0,0,1,-0.0333333333333,1,1,0,0
3.37,211,702,37,0.0469471226494,3,2,4,3
3.31,1,3,3,0.188914141414,3,0,0,0
5.0,0,0,1,0.725,5,0,0,0
5.0,0,1,1,0.48,5,0,0,0
5.0,0,0,1,0.583333333333,5,0,1,2
5.0,0,1,1,0.352777777778,5,0,0,0
3.0,0,0,1,0.130062624008,1,0,0,0
5.0,0,0,1,0.275,5,0,0,0
5.0,1,1,1,0.361323529412,5,0,0,0
5.0,21,24,1,0.0497767857143,5,4,2,0
3.16,0,1,1,0.2,2,0,1,0
2.6,0,0,1,0.460744047619,5,0,1,1
4.6,1,1,1,0.775,5,1,2,1
5.0,0,1,1,0.313276815777,5,0,0,0
3.48,0,0,2,0.164915400504,3,0,1,0
3.39,0,43,15,0.280323646324,3,0,0,0
3.46,14,89,1,-0.050641025641,1,0,1,0
3.62,0,0,3,0.171574074074,3,0,0,0
4.05,1,0,4,0.616776041667,4,0,0,1
3.25,0,1,3,0.190251322751,3,0,0,0
4.0,0,5,2,0.247178819444,3,0,0,0
3.91,2,4,2,0.432879456933,5,1,3,2
4.33,0,0,1,0.040234375,5,0,1,0
1.0,0,0,1,0.0983333333333,1,0,0,0
4.04,0,1,4,0.156274801587,4,0,0,0
2.12,0,2,14,0.0611988190203,2,0,0,0
3.52,3,17,108,0.219226573908,3,0,0,0
3.17,0,6,22,0.183385577581,3,0,0,0
3.0,0,0,1,0.14375,3,0,0,0
2.25,0,0,3,0.0796384479718,2,0,1,0
3.6,0,2,1,0.155194805195,4,0,0,0
4.17,0,0,1,0.625,5,0,0,0
3.75,0,0,1,0.321428571429,3,0,0,0
2.83,0,0,1,-0.0856643356643,1,0,0,0
5.0,0,0,1,0.3125,5,0,0,0
4.29,0,1,5,0.245543979668,4,1,2,2
3.8,0,0,1,0.25,3,0,0,0
4.12,0,1,3,0.117690796857,3,0,1,0
4.13,31,198,10,0.317984737704,4,1,1,1
1.8,0,0,1,0.623928571429,5,0,0,0
4.0,0,0,3,0.336683568489,3,0,0,0
4.24,0,1,9,0.204646164021,3,0,0,0
3.74,16,42,9,0.126235687878,3,0,0,0
3.89,2,0,1,0.406376811594,4,0,0,0
5.0,1,20,1,1.0,5,0,1,0
5.0,0,1,1,0.309140625,5,0,0,0
4.12,0,15,2,0.36625,4,0,0,0
3.57,0,1,6,0.306317061547,4,0,0,0
1.0,0,0,1,0.0251302083333,1,0,0,0
3.63,8,30,2,0.198956721632,3,1,1,0
2.27,0,0,1,0.3,5,0,0,0
4.0,0,5,2,0.248212121212,4,0,0,0
3.0,1,3,1,-0.293333333333,1,0,0,0
2.6,0,0,1,-0.136538461538,2,0,0,0
3.75,0,0,3,0.242988215488,4,0,0,0
3.67,0,10,1,0.249545454545,5,0,0,0
3.42,2,4,2,0.298858024691,3,0,1,0
4.06,0,1,15,0.378589766715,4,0,0,0
3.33,0,11,4,0.0939772727273,3,0,0,0
4.22,1,5,3,0.177083333333,4,0,0,0
5.0,0,0,1,0.334090909091,5,0,0,0
3.73,0,0,3,0.227251984127,3,0,0,0
4.0,0,0,2,0.5,5,0,0,0
4.14,3,7,3,0.233690708252,3,0,0,0
5.0,0,0,1,0.255555555556,5,0,0,0
2.65,0,0,14,0.109322427106,2,0,0,0
3.5,0,4,8,0.270959834346,3,0,0,0
4.0,0,1,4,0.117987613764,4,0,2,0
4.0,0,1,1,0.791666666667,4,0,0,0
4.38,1,11,11,0.272575145814,4,0,0,0
3.82,1,3,2,0.26524691358,5,0,0,0
5.0,0,0,1,0.716666666667,5,0,0,0
5.0,0,0,1,0.261078230219,5,0,0,0
3.32,0,10,1,0.110267857143,4,0,0,0
3.58,1,1,17,0.340210150603,3,0,0,0
3.44,3,12,2,0.286065124934,3,0,1,0
4.5,1,2,1,0.357142857143,5,0,0,0
4.45,0,0,3,0.248733766234,4,0,0,0
3.42,2,1,1,0.230761904762,4,0,1,0
1.0,0,2,1,-0.147348484848,1,2,5,0
5.0,0,0,1,0.348868686869,5,0,0,0
3.5,0,0,2,0.12890625,3,0,0,0
4.01,4,37,6,0.268333732613,4,0,1,1
4.0,0,1,1,0.136111111111,4,0,0,0
5.0,0,0,1,0.583333333333,5,0,0,0
3.33,0,0,3,0.203425925926,3,0,0,0
3.0,0,0,1,0.461111111111,5,0,0,0
3.93,0,11,5,0.413009027778,4,0,0,0
2.88,0,0,1,0.34,4,0,0,0
3.65,5,10,2,0.165712145969,2,0,0,0
3.75,6,15,5,0.327338506028,4,1,3,3
5.0,1,3,2,0.378194444444,5,0,1,0
3.67,0,0,1,0.356666666667,5,0,0,0
3.51,4,12,1,0.225357142857,4,0,0,0
3.91,0,3,1,0.095,4,0,0,0
3.33,0,1,4,0.256004448913,4,0,0,0
4.75,0,0,1,0.153571428571,4,0,1,0
4.0,0,0,2,0.123054407713,4,1,0,0
5.0,0,0,1,0.268958333333,5,0,1,0
2.5,0,0,1,0.244607843137,3,0,0,0
4.0,0,0,1,0.343598484848,4,0,1,0
4.33,1,2,1,0.566666666667,4,0,0,0
4.39,0,1,19,0.222587950519,4,0,0,0
3.0,0,0,1,-0.0658333333333,3,1,0,0
1.0,0,0,1,0.107222222222,1,0,1,0
2.0,0,0,4,-0.265538194444,2,0,1,0
3.0,0,19,2,0.138015405198,3,0,0,0
4.11,0,2,1,0.271066252588,4,0,1,1
5.0,0,0,1,0.45,5,0,0,0
4.57,0,2,4,0.222349396319,4,0,1,0
4.0,0,0,1,0.375,4,0,0,0
4.4,0,0,1,0.116666666667,2,0,0,0
3.33,0,0,3,0.186513798701,3,0,1,0
3.5,0,0,2,0.246726190476,2,0,0,0
4.5,0,8,2,0.320030663781,4,0,0,0
4.0,0,1,1,0.133442982456,5,0,0,0
3.73,3,44,5,0.361251417234,4,0,0,0
1.0,0,0,1,-0.045066045066,1,0,1,0
5.0,0,0,1,0.263674242424,5,1,1,0
4.71,0,0,4,0.184901589424,5,0,0,0
3.0,0,0,1,0.177010582011,3,0,2,0
3.95,9,59,4,0.118876584137,4,4,5,4
3.54,1,4,11,0.217589533049,3,0,0,0
3.66,8,8,1,0.49360380117,5,0,2,5
3.5,0,0,4,0.250734603838,3,0,0,0
3.81,2,5,7,0.36189353856,3,0,0,0
3.48,13,17,3,0.167069689839,3,0,2,0
3.73,1,11,6,0.308399884259,3,0,1,0
4.43,0,0,1,0.322222222222,5,0,0,0
3.0,0,0,2,0.219409048876,3,0,0,0
2.5,0,0,2,0.085,2,0,0,0
4.26,0,0,1,0.4375,5,0,0,0
3.5,0,0,1,0.375,3,0,0,0
4.0,0,0,2,0.341558441558,4,0,0,0
4.53,1,25,1,0.2375,5,0,0,0
2.83,0,0,1,0.54,4,0,1,0
3.0,0,2,21,0.154360632145,3,0,1,0
3.0,0,0,7,0.291074045003,2,0,0,0
3.24,18,46,3,0.240979711329,3,1,1,1
3.38,0,0,1,0.338636363636,4,0,0,0
3.0,0,11,1,-0.0828373015873,5,0,1,0
3.61,1,4,1,0.102777777778,5,0,0,2
3.94,0,0,2,0.333611111111,5,0,0,0
4.67,0,1,3,0.286961279461,4,0,0,0
5.0,0,0,2,0.229928571429,5,0,0,0
3.6,0,1,1,0.241482843137,5,0,4,0
4.0,0,0,1,0.438775510204,4,0,0,0
4.33,1,0,7,0.322499275031,4,0,0,0
3.33,0,5,3,0.191705571117,3,0,0,0
2.91,0,1,6,0.417366221741,3,0,0,0
3.75,0,0,2,0.297916666667,4,0,0,0
1.0,0,0,1,0.0818346145276,1,0,1,0
2.0,0,6,1,-0.293333333333,1,0,0,0
2.33,0,0,1,0.0702380952381,1,0,0,0
5.0,0,0,1,0.273255280073,5,0,0,0
3.33,1,5,1,-0.0135964912281,1,0,3,0
4.33,2,2,1,0.0858234126984,5,1,2,4
3.68,0,0,3,0.509027777778,5,0,1,0
3.76,12,34,6,0.298288765633,3,0,0,0
5.0,0,0,3,0.548333333333,5,0,0,0
3.0,0,0,2,0.20562232906,3,0,0,0
2.75,0,0,1,-0.102564102564,1,0,2,1
3.75,2,3,1,0.141792929293,2,0,1,0
5.0,0,0,1,0.675,5,0,0,0
3.59,2,17,6,0.274923762115,3,0,0,0
5.0,0,0,2,0.424669312169,5,0,1,0
4.15,2,1,1,0.160884353741,2,1,2,0
3.66,2,1,1,0.00978260869565,1,0,0,0
4.5,0,22,1,0.5,5,1,1,0
4.56,0,0,1,0.725,5,0,0,0
4.32,4,31,7,0.132095459884,4,0,1,1
4.0,0,1,5,0.307141269841,3,0,0,0
5.0,0,0,1,0.130952380952,5,0,1,1
3.78,42,31,19,0.128433685109,4,0,0,0
1.33,0,0,1,-0.145238095238,1,0,0,0
5.0,0,0,1,0.3705,5,0,0,0
3.0,0,0,2,0.175,3,0,0,0
3.45,0,0,1,0.110267857143,3,0,0,0
1.0,0,0,1,-0.0387566137566,1,0,0,0
5.0,0,0,1,0.0896464646465,5,0,0,0
3.13,0,0,1,0.109166666667,2,0,2,0
3.95,1,13,3,0.520034722222,4,0,0,0
3.5,1,1,5,0.197848412698,3,0,0,0
4.08,0,18,5,0.214972375149,4,0,0,0
4.12,0,8,3,0.524603174603,3,0,0,0
1.0,0,0,1,-0.05,1,0,0,0
3.79,0,2,1,0.55,5,0,1,0
3.4,0,117,3,0.50651877572,5,0,0,0
1.5,0,0,1,0.0569805194805,1,0,0,0
3.9,0,0,1,0.611,4,0,1,1
4.12,1,1,1,0.155976430976,5,1,2,1
3.67,0,0,6,0.362827622632,3,0,0,0
3.2,0,0,3,-0.0339047619048,2,0,1,0
3.9,0,1,7,0.266227759703,3,0,0,0
3.83,0,11,4,0.141255993139,3,0,1,0
1.0,0,1,1,-0.875,1,0,1,0
1.0,0,3,1,-0.357142857143,1,0,0,0
2.5,0,0,1,-0.0785714285714,1,0,0,0
5.0,0,0,2,0.201300324675,5,0,0,0
3.4,0,0,1,-0.0420918367347,1,0,0,0
5.0,0,0,1,0.310416666667,5,0,0,0
3.87,2,1,1,0.117666382439,3,1,3,2
4.12,1,3,2,0.277443356375,5,0,1,0
1.0,0,0,1,0.0190582482993,1,0,0,0
3.83,0,1,2,0.526988636364,4,0,1,0
3.33,0,0,1,0.2875,4,0,0,0
3.88,0,4,1,0.272549019608,5,0,0,0
3.65,27,136,78,0.218688256364,4,0,1,0
3.5,0,1,1,0.210714285714,4,0,0,0
4.4,0,0,4,0.0769942067736,4,0,0,0
2.83,48,52,1,0.140833333333,3,29,4,3
2.53,0,1,47,0.157736180092,2,1,1,0
4.75,0,0,4,0.425915854978,4,0,0,0
4.0,0,4,3,0.357916666667,4,0,0,0
4.17,1,1,3,0.19880952381,3,0,0,0
3.68,0,1,2,0.167080745342,3,0,0,0
5.0,0,0,1,0.0679545454545,5,0,0,0
3.33,0,2,3,0.095831573721,3,0,0,0
4.67,0,3,3,0.443921356421,4,0,0,0
3.85,3,9,9,0.212095297849,3,0,0,0
4.0,0,0,2,-0.0639813311688,3,0,6,0
3.68,0,7,2,0.136752645503,2,0,0,0
4.4,0,6,13,0.425426728186,4,0,0,0
3.82,31,25,11,0.154259186856,4,1,3,4
3.29,0,0,7,0.19633240569,3,0,0,0
3.0,0,0,4,0.0649336449141,3,0,0,0
1.0,0,0,1,-0.132272727273,1,0,0,0
4.33,1,0,3,0.41779300946,4,0,0,0
4.2,0,0,7,0.328451607916,4,0,0,0
4.0,0,0,7,0.203270980947,4,0,0,0
3.73,17,109,13,0.190367019194,3,0,1,0
4.01,9,75,120,0.241348977993,3,0,1,0
5.0,0,21,1,0.355238095238,5,0,0,0
4.0,0,0,3,0.382763975155,3,0,3,0
2.5,0,0,1,0.136836716524,2,0,1,0
4.17,0,0,3,0.347351629852,4,0,0,0
3.24,0,1,1,0.145,2,0,0,0
5.0,0,0,1,0.319444444444,5,0,1,0
3.53,0,0,1,0.3225,4,0,1,0
4.8,0,0,1,0.259910399707,4,0,3,1
2.0,0,0,1,0.0166666666667,1,0,1,0
4.18,0,0,3,0.248506493506,4,0,0,0
3.0,0,0,1,0.403333333333,5,0,0,0
5.0,0,0,1,0.599623015873,5,0,2,0
3.24,0,2,9,0.252484350979,3,0,0,0
3.67,0,0,2,-0.280277777778,3,0,0,0
1.5,0,0,4,0.00754290519185,1,0,0,0
1.67,0,0,1,-0.029,2,0,1,0
1.0,0,11,1,-0.0487433862434,1,1,2,2
4.05,7,12,2,0.167729097453,3,1,3,2
3.45,12,37,15,0.28446091463,4,0,1,0
4.35,3,40,86,0.21313879708,4,0,0,0
2.25,0,0,2,-0.0516094322344,1,0,1,0
5.0,1,1,1,0.188402777778,5,0,2,1
2.8,0,0,2,0.42,3,0,0,0
2.92,0,6,1,0.241912320484,4,0,0,0
4.0,0,1,1,0.5375,4,0,0,0
2.27,1,1,1,0.0583333333333,1,0,1,0
3.91,1,1,5,0.319520562771,4,0,0,0
4.55,0,2,3,0.744444444444,5,0,0,0
5.0,0,19,1,1.0,5,1,0,0
3.0,1,0,1,0.143868686869,3,0,0,0
4.0,0,0,1,0.333928571429,4,0,0,0
3.87,2,9,1,0.091163003663,4,0,0,0
2.67,0,0,4,0.123898208938,2,0,1,0
5.0,0,0,1,0.095625,5,0,2,0
3.29,0,0,1,0.427777777778,2,0,0,0
3.08,0,0,1,-0.516666666667,1,0,0,0
4.2,0,0,3,0.321458855472,3,0,0,0
4.0,0,5,1,0.377380952381,5,0,1,1
5.0,0,0,2,0.628333333333,5,0,0,0
4.5,0,0,1,0.58,5,0,0,0
3.5,19,22,1,0.275,4,0,1,1
4.24,1,5,2,0.4296875,4,0,0,0
2.5,0,0,2,0.0157291666667,2,0,0,0
3.75,0,4,5,0.535712121212,4,0,1,0
4.19,0,0,1,0.371875,5,1,2,1
4.06,0,4,1,0.205147058824,5,0,0,0
4.67,0,0,3,0.327277167277,4,0,0,0
4.71,1,11,1,0.283259803922,5,0,0,0
3.94,1,5,1,0.45,5,0,0,0
4.0,0,1,3,0.452181069959,4,0,0,0
2.4,0,0,7,0.130208754733,2,0,0,0
4.05,4,11,124,0.186553001997,4,0,0,0
3.78,1,3,7,0.139399832877,3,0,1,0
3.08,3,10,1,0.150192212302,5,1,0,0
4.0,0,0,1,0.00407837776259,4,0,0,0
3.41,0,3,2,0.202083333333,2,0,1,0
5.0,0,0,2,0.570194805195,5,0,0,0
5.0,1,5,1,-0.0333333333333,5,0,0,0
4.33,0,0,3,0.157291666667,4,0,0,0
5.0,0,0,1,0.651666666667,5,0,0,0
4.75,0,0,1,0.465,5,0,0,0
4.27,0,1,1,0.6,5,0,0,0
3.43,0,0,1,0.15,3,0,0,1
2.62,0,0,3,-0.128279320988,2,0,0,0
5.0,0,0,2,0.32876984127,5,0,0,0
4.33,1,4,5,0.152033264938,4,0,0,0
1.0,0,0,1,-0.0759943181818,1,0,1,0
2.0,0,0,2,0.225029761905,2,0,0,0
4.42,0,0,1,0.20875,4,0,0,0
4.14,7,15,8,0.260385133156,4,0,0,0
5.0,0,0,1,0.3671875,5,0,0,0
4.33,0,0,3,0.229442234179,4,0,0,0
1.5,0,0,1,-0.160416666667,2,0,0,0
1.0,0,0,1,-0.116747835498,1,0,0,0
5.0,0,0,1,0.242857142857,5,0,0,0
4.0,0,2,1,0.281439393939,5,0,2,0
3.55,67,111,3,0.154868875086,4,1,2,3
4.5,0,0,4,0.407480592324,4,0,1,0
4.08,2,0,1,0.488068181818,5,0,1,2
2.67,0,0,1,-0.108547008547,2,0,0,0
4.56,0,0,3,0.312508417508,4,0,1,0
3.9,0,0,2,0.144859534518,3,0,0,0
3.9,6,15,1,0.249166666667,5,0,0,1
2.0,0,15,1,0.139756944444,2,0,2,0
4.0,0,2,1,0.511041666667,4,0,0,0
1.75,0,0,2,0.00719786096257,1,0,0,0
5.0,0,0,1,0.115873015873,5,0,1,0
3.54,0,1,25,0.197021704592,3,0,0,0
4.01,0,17,1,0.644444444444,5,0,0,1
4.75,0,0,1,0.263772821382,5,0,0,0
4.0,0,0,1,0.56875,4,0,0,0
3.41,0,6,36,0.206421579147,3,0,0,0
3.0,0,4,1,0.191666666667,5,0,0,0
4.0,0,1,1,0.341666666667,4,0,0,0
4.36,0,0,1,0.417851239669,4,0,0,0
4.05,0,3,1,0.0618794326241,2,0,8,0
4.07,0,2,8,0.29548800344,4,0,0,0
3.0,0,0,1,0.372727272727,3,0,0,0
2.67,0,0,1,-0.115151515152,3,0,0,0
3.75,0,0,1,0.189722222222,4,0,0,0
2.75,0,0,4,0.107980386369,2,0,0,0
4.0,0,0,1,0.243452380952,5,0,0,0
5.0,0,0,1,0.415,5,0,0,1
5.0,0,0,1,0.204383116883,5,0,1,1
4.97,0,0,1,0.424404761905,5,0,1,1
3.33,0,5,1,0.150425974026,1,0,1,0
3.53,0,0,2,0.329346470571,4,0,0,0
1.0,0,0,1,0.1390625,1,0,0,0
2.0,0,1,1,0.016049382716,2,4,5,2
4.16,2,41,36,0.360650595178,4,0,0,0
4.0,0,0,1,0.25,5,0,0,0
3.0,0,0,3,0.102006619112,2,0,0,0
4.36,0,1,1,0.602734375,5,0,1,0
4.05,6,48,36,0.237884019536,4,0,1,0
3.76,1,0,10,0.276513059485,3,0,0,0
4.33,0,0,2,0.29369047619,4,0,1,0
3.0,0,0,2,0.0521816378066,3,0,1,0
5.0,0,7,5,0.527111111111,5,0,0,0
3.11,1,0,2,0.182708333333,4,0,0,0
3.17,3,11,1,0.224511054422,5,0,1,0
4.33,0,19,1,0.40625,5,0,0,0
4.22,5,26,1,0.373333333333,5,1,3,1
3.5,1,0,3,0.224883623321,3,0,0,0
2.0,0,0,1,-0.282142857143,2,0,1,0
3.64,0,0,1,0.0234848484848,2,0,0,0
4.75,0,9,3,0.382946879509,4,0,1,1
4.0,3,13,29,0.262756600657,3,0,1,0
3.32,1,3,2,0.145888734282,2,0,0,0
5.0,0,6,1,0.58,5,0,0,0
4.8,0,0,1,0.565625,5,0,0,0
3.67,0,0,1,0.0866666666667,1,0,0,0
4.0,0,0,2,0.0318693528694,2,0,0,0
5.0,0,0,1,0.375,5,0,2,1
3.39,1,2,1,0.131212121212,2,0,0,0
4.0,0,0,2,0.25746875,4,0,0,0
4.0,0,0,11,0.171945076193,3,0,0,0
3.73,0,0,1,-0.0125,1,0,1,0
2.93,1,0,1,0.309429824561,5,0,0,0
3.86,0,2,3,0.356324404762,3,1,1,0
5.0,1,1,1,0.31875,5,1,1,1
1.0,0,0,1,0.0245467342342,1,0,5,0
4.12,4,11,1,0.229166666667,3,0,0,0
4.0,0,0,3,0.267463092463,3,0,1,0
3.46,0,4,1,0.098487654321,4,1,1,0
2.75,0,0,1,0.6125,4,0,0,0
3.33,0,0,3,-0.0300555555556,2,0,1,0
4.25,0,1,3,0.679340277778,4,0,0,0
4.4,2,5,1,0.417045454545,5,0,0,0
4.33,0,0,2,0.304852941176,3,0,1,0
4.0,0,2,1,0.202213461142,4,0,0,0
3.67,0,0,2,0.432275132275,5,0,0,0
5.0,0,0,1,0.281073593074,5,0,0,0
3.77,20,34,12,0.249349806416,3,0,0,0
4.22,0,0,1,0.333987654321,4,0,1,1
3.75,0,0,3,0.277992724868,3,0,0,0
5.0,0,0,2,0.404450757576,5,0,1,0
4.43,0,0,4,0.530275297619,4,0,0,0
1.0,0,7,1,0.3,1,0,1,0
5.0,0,0,1,0.578571428571,5,0,0,0
3.0,0,0,1,0.115476190476,5,0,0,0
5.0,0,0,1,0.394444444444,5,0,0,0
2.83,0,0,1,0.334375,4,0,1,0
3.0,0,2,1,0.0875,1,0,0,0
3.27,1,2,1,0.341997354497,5,0,0,0
3.17,0,1,3,0.139670514671,3,1,0,0
5.0,0,0,1,0.330186480186,5,0,0,0
3.74,0,0,6,0.285185185185,4,0,0,0
3.44,0,0,1,0.225714285714,4,0,1,1
3.2,0,0,1,-0.0710694608422,1,0,0,0
3.79,0,5,3,0.312908119658,3,0,0,0
4.4,2,59,5,0.267977133688,4,0,2,1
3.89,0,0,2,0.188043478261,3,0,0,0
5.0,0,0,1,0.317948717949,5,0,0,0
5.0,0,0,4,0.590452380952,5,0,0,0
5.0,0,0,2,0.214773065476,5,0,0,0
4.5,0,7,1,0.280823863636,5,0,0,0
5.0,0,0,1,0.666666666667,5,0,0,0
5.0,0,0,1,0.4,5,0,0,0
2.87,0,1,3,0.423060659811,3,0,0,0
4.48,1,11,3,0.462367724868,4,0,0,0
2.84,0,0,1,-0.0644230769231,1,0,2,0
5.0,0,0,2,0.370833333333,5,0,0,0
3.63,14,36,3,0.168989805664,3,0,1,0
1.0,0,0,2,-0.340586419753,1,0,0,0
5.0,1,43,1,0.725,5,0,0,0
3.93,0,23,1,0.272281746032,5,0,0,0
3.87,0,2,2,0.270625,3,0,0,0
